step,channel,donor_species,recipient_species,donor_id,recipient_id,relation_hint,r_hat,r_true,donor_age,recipient_age,donor_energy_before,donor_energy_after,recipient_energy_before,recipient_energy_after,transfer_energy,benefit_B,cost_C,inclusive_score
60,pred_kin,predator,predator,984,1414,other,1.0,1.0,25,13,14.136469568000011,14.116469568000012,2.346468616257539,2.366468616257539,0.02,0.0076390348319359536,3.4961512973552544e-07,0.0022683078105516672
60,pred_kin,predator,predator,1438,1544,full_sibling,1.0,1.0,11,0,4.541963746611198,4.521963746611198,1.3208298490511365,1.3408298490511366,0.02,0.006197763467962275,0.0009194386654517439,0.0028275511360386614
60,pred_kin,predator,predator,1438,1544,full_sibling,1.0,1.0,11,0,4.521963746611198,4.501963746611199,1.3408298490511366,1.3608298490511366,0.02,0.006301918199758172,0.0009330522677976072,0.0028769064933560017
60,pred_kin,predator,predator,1293,1414,full_sibling,1.0,1.0,18,13,17.14683439104002,17.12683439104002,2.366468616257539,2.386468616257539,0.02,0.0075639799645903505,2.8452445399729243e-08,0.0018494095995461434
60,pred_kin,predator,predator,1293,1414,full_sibling,1.0,1.0,18,13,17.12683439104002,17.10683439104002,2.386468616257539,2.406468616257539,0.02,0.007485886952230403,2.893062489572884e-08,0.0018303149157593809
60,pred_kin,predator,predator,730,1496,other,1.0,1.0,33,6,4.981893556428798,4.961893556428798,0.886760000000001,0.906760000000001,0.02,0.003945953174616157,0.0006608021211794712,0.0026573007814846574
60,pred_kin,predator,predator,730,1496,other,1.0,1.0,33,6,4.961893556428798,4.9418935564287985,0.906760000000001,0.926760000000001,0.02,0.004042016638289292,0.0006709746638056124,0.0027279068095988563
60,pred_kin,predator,predator,1416,1384,other,1.0,1.0,13,14,10.043798039040032,10.023798039040033,3.769188625696629,3.789188625696629,0.02,0.0015538834491430897,1.0574115400840967e-05,0.00046458562257399306
60,pred_kin,predator,predator,1416,1384,other,1.0,1.0,13,14,10.023798039040033,10.003798039040033,3.789188625696629,3.809188625696629,0.02,0.0015077837630923518,1.075159804309056e-05,0.00045031138463348067
60,pred_kin,predator,predator,810,1390,other,1.0,1.0,29,14,6.5021000507842555,6.482100050784256,1.4675287270973454,1.4875287270973454,0.02,0.006933662274680341,0.00019773575683756928,0.000615443809456678
60,pred_kin,predator,predator,810,1390,other,1.0,1.0,29,14,6.482100050784256,6.462100050784256,1.4875287270973454,1.5075287270973454,0.02,0.007027392978514846,0.00020097783809946979,0.000623194460472917
60,pred_kin,predator,predator,437,1414,other,1.0,1.0,42,13,17.715904832000014,17.695904832000014,2.406468616257539,2.426468616257539,0.02,0.007404904028417092,1.770788515820243e-08,0.001963380965926738
60,pred_kin,predator,predator,437,1414,other,1.0,1.0,42,13,17.695904832000014,17.675904832000015,2.426468616257539,2.446468616257539,0.02,0.007321182338182686,1.8005488988670493e-08,0.0019411819936412775
60,pred_kin,predator,predator,1234,1366,other,1.0,1.0,19,15,4.033168622079998,4.0131686220799985,2.4869995982110753,2.5069995982110753,0.02,0.007052682408648869,0.0013218769078819914,5.7281256107912177e-05
60,pred_kin,predator,predator,1234,1366,other,1.0,1.0,19,15,4.0131686220799985,3.9931686220799985,2.5069995982110753,2.5269995982110753,0.02,0.006959502028961895,0.0013401772488490504,2.0759411048825154e-05
60,pred_kin,predator,predator,690,1490,other,1.0,1.0,35,7,9.19778116597762,9.17778116597762,5.3145802670610784,5.334580267061078,0.02,0.00012974372574159343,2.1372894572047052e-05,3.699351711074729e-05
60,pred_kin,predator,predator,690,1490,other,1.0,1.0,35,7,9.17778116597762,9.157781165977621,5.334580267061078,5.354580267061078,0.02,0.00012552238164420526,2.1731156564008813e-05,3.473624454209215e-05
60,prey_kin,prey,prey,21570,21491,other,1.0,1.0,0,4,0.374873422286653,0.35,0.37260944942053875,0.39748287170719176,0.024873422286653013,0.023593863084847094,0.007592449506260715,0.0014074679177109427
60,prey_kin,prey,prey,21537,21560,parent_to_child,1.0,1.0,3,1,0.36575,0.35,0.5977029976956408,0.6134529976956409,0.015750000000000042,0.019681130770668298,0.004730529814625975,0.003194387491249397
60,prey_kin,prey,prey,21544,21557,other,1.0,1.0,2,1,0.45499999999999996,0.42499999999999993,0.7545455828477927,0.7845455828477927,0.03,0.0314869100905808,0.011916783552836707,0.01300288893934047
60,prey_kin,prey,prey,21544,21557,other,1.0,1.0,2,1,0.42499999999999993,0.3949999999999999,0.7845455828477927,0.8145455828477928,0.03,0.029517732631533677,0.010785628768104724,0.012575578405714289
60,prey_kin,prey,prey,21544,21557,other,1.0,1.0,2,1,0.3949999999999999,0.3649999999999999,0.8145455828477928,0.8445455828477928,0.03,0.027427911894414292,0.009735525139744752,0.011971736055044892
60,prey_kin,prey,prey,21544,21557,other,1.0,1.0,2,1,0.3649999999999999,0.35,0.8445455828477928,0.8595455828477927,0.014999999999999902,0.01290909105092064,0.004499288800963494,0.005717347897753737
60,prey_kin,prey,prey,21529,21557,other,1.0,1.0,3,1,0.38074536323910324,0.3507453632391032,0.8595455828477927,0.8895455828477927,0.03,0.024196165071041942,0.00926496960192301,0.010123442142011867
60,prey_kin,prey,prey,21529,21557,other,1.0,1.0,3,1,0.3507453632391032,0.35,0.8895455828477927,0.890290946086896,0.0007453632391032361,0.0005737059881194551,0.00021800671568703023,0.00024170447759348465
60,prey_kin,prey,prey,21525,21557,other,1.0,1.0,3,1,0.385,0.355,0.890290946086896,0.920290946086896,0.03,0.02199938813172797,0.009403512174349676,0.010054993866885499
60,prey_kin,prey,prey,21525,21557,other,1.0,1.0,3,1,0.355,0.35,0.920290946086896,0.925290946086896,0.0050000000000000044,0.0034617878024462145,0.0014734607246982973,0.0015884980199735227
60,prey_kin,prey,prey,21550,21557,full_sibling,1.0,1.0,2,1,0.385,0.355,0.925290946086896,0.955290946086896,0.03,0.019575151277327563,0.009403512174349676,0.009345249592187233
60,prey_kin,prey,prey,21550,21557,full_sibling,1.0,1.0,2,1,0.355,0.35,0.955290946086896,0.960290946086896,0.0050000000000000044,0.0030673815655033465,0.0014734607246982973,0.001464427488983012
61,pred_kin,predator,predator,1526,1448,other,1.0,1.0,4,11,10.530225629491223,10.510225629491224,1.2820892570438887,1.3020892570438887,0.02,0.005993872591462751,7.0531613997060205e-06,0.0015944658601180087
61,pred_kin,predator,predator,1526,1448,other,1.0,1.0,4,11,10.510225629491224,10.490225629491224,1.3020892570438887,1.3220892570438887,0.02,0.0060994418401384976,7.171597101951477e-06,0.0016225547573648076
61,pred_kin,predator,predator,797,1399,other,1.0,1.0,31,14,2.443645492326403,2.423645492326403,1.9988247544750108,2.018824754475011,0.02,0.008332689822444894,0.0032341778339967098,0.0002813253035979621
61,pred_kin,predator,predator,797,1399,other,1.0,1.0,31,14,2.423645492326403,2.403645492326403,2.018824754475011,2.038824754475011,0.02,0.008328334476178645,0.0032596020225408306,0.0002540636251447525
61,pred_kin,predator,predator,563,1469,full_sibling,1.0,1.0,40,10,4.340581195468802,4.320581195468803,1.1156151657247548,1.1356151657247548,0.02,0.005106818091034582,0.0010645211735712534,0.0027075933362019876
61,pred_kin,predator,predator,563,1469,full_sibling,1.0,1.0,40,10,4.320581195468803,4.300581195468803,1.1356151657247548,1.1556151657247549,0.02,0.005212948423346353,0.0010799212282633919,0.002770585689326981
61,pred_kin,predator,predator,1003,1399,other,1.0,1.0,25,14,7.443495109119996,7.4234951091199965,2.038824754475011,2.058824754475011,0.02,0.008319361455949026,9.142651027593818e-05,0.0036569692390221713
61,pred_kin,predator,predator,1003,1399,other,1.0,1.0,25,14,7.4234951091199965,7.403495109119997,2.058824754475011,2.078824754475011,0.02,0.008305790658565182,9.294582032082221e-05,0.003649335430947897
61,pred_kin,predator,predator,608,1383,other,1.0,1.0,39,15,14.250515510886423,14.230515510886423,1.9935597375547003,2.0135597375547003,0.02,0.008333067112897385,3.179195735558693e-07,0.003351867360977928
61,pred_kin,predator,predator,608,1383,other,1.0,1.0,39,15,14.230515510886423,14.210515510886424,2.0135597375547003,2.0335597375547003,0.02,0.008329929400039848,3.232624276039431e-07,0.0033505997944176342
61,pred_kin,predator,predator,771,1448,other,1.0,1.0,32,11,4.431534411468803,4.4115344114688035,1.3220892570438887,1.3420892570438887,0.02,0.006204347127863441,0.000996772123252554,0.0010998801990952387
61,pred_kin,predator,predator,771,1448,other,1.0,1.0,32,11,4.4115344114688035,4.391534411468804,1.3420892570438887,1.3620892570438887,0.02,0.006308446895757047,0.0010113511728048197,0.0011204798743325315
61,pred_kin,predator,predator,1283,1408,other,1.0,1.0,19,14,2.8640939772272653,2.8440939772272653,1.4530870182912028,1.4730870182912028,0.02,0.0068647833241518574,0.0026792833011544115,0.0016616403215425277
61,pred_kin,predator,predator,1283,1408,other,1.0,1.0,19,14,2.8440939772272653,2.8240939772272653,1.4730870182912028,1.4930870182912028,0.02,0.006959909904171446,0.002705974967767144,0.0016951016413905033
61,pred_kin,predator,predator,1355,1448,other,1.0,1.0,16,11,5.444847054131195,5.424847054131195,1.3620892570438887,1.3820892570438887,0.02,0.00641159632341004,0.00046142255599568305,0.0018865107380374646
61,pred_kin,predator,predator,1355,1448,other,1.0,1.0,16,11,5.424847054131195,5.404847054131196,1.3820892570438887,1.4020892570438888,0.02,0.006513647639987741,0.0004687282752997568,0.0019165763178305962
61,pred_kin,predator,predator,349,1494,other,1.0,1.0,44,7,30.881254400000035,30.861254400000036,7.875734749491205,7.895734749491204,0.02,1.8306877133111854e-06,3.044231533522179e-13,1.1106080985803077e-06
61,pred_kin,predator,predator,349,1494,other,1.0,1.0,44,7,30.861254400000036,30.841254400000036,7.895734749491204,7.915734749491204,0.02,1.7706770082392964e-06,3.0953017926549364e-13,1.0742018878499018e-06
61,pred_kin,predator,predator,651,1376,other,1.0,1.0,37,15,3.765197219737602,3.745197219737602,1.8494480640000015,1.8694480640000015,0.02,0.008219866281352017,0.00158306444768197,0.0002988033369137645
61,pred_kin,predator,predator,651,1376,other,1.0,1.0,37,15,3.745197219737602,3.725197219737602,1.8694480640000015,1.8894480640000015,0.02,0.008249609068137986,0.001603934951898811,0.0002847421882704558
61,pred_kin,predator,predator,1421,1399,other,1.0,1.0,13,14,6.4108026945536025,6.390802694553603,2.078824754475011,2.098824754475011,0.02,0.008287652114845945,0.0002129622763432648,0.0029822814014857572
61,pred_kin,predator,predator,1421,1399,other,1.0,1.0,13,14,6.390802694553603,6.370802694553603,2.098824754475011,2.118824754475011,0.02,0.00826498584867108,0.00021644719642222032,0.002970057668207163
61,pred_kin,predator,predator,1096,1340,full_sibling,1.0,1.0,23,17,1.2998168282112026,1.2798168282112026,1.1392687118991383,1.1592687118991383,0.02,0.005232377603270416,0.004160812584474538,0.00038497642473297056
61,pred_kin,predator,predator,1096,1340,full_sibling,1.0,1.0,23,17,1.2798168282112026,1.2598168282112026,1.1592687118991383,1.1792687118991383,0.02,0.005338918376534829,0.0041631185899428935,0.00047523099360755397
61,pred_kin,predator,predator,1155,1462,other,1.0,1.0,22,10,4.2690431014911985,4.249043101491199,1.0260873298575384,1.0460873298575384,0.02,0.004638670800019784,0.0011204529619063264,0.0014582393899754626
61,pred_kin,predator,predator,1155,1462,other,1.0,1.0,22,10,4.249043101491199,4.229043101491199,1.0460873298575384,1.0660873298575384,0.02,0.004742035241741077,0.0011365130740510487,0.0014996408022230493
61,pred_kin,predator,predator,1085,1405,full_sibling,1.0,1.0,24,14,14.653536814080043,14.633536814080044,5.147670307942397,5.167670307942396,0.02,0.00017092745494784456,2.2722898074256648e-07,0.00011483751023167108
61,pred_kin,predator,predator,1085,1405,full_sibling,1.0,1.0,24,14,14.633536814080044,14.613536814080044,5.167670307942396,5.187670307942396,0.02,0.00016537967890362104,2.3104776036841912e-07,0.00011109904622531885
61,pred_kin,predator,predator,748,1448,other,1.0,1.0,33,11,4.049254411468808,4.029254411468808,1.4020892570438888,1.4220892570438888,0.02,0.006614450462639976,0.0013072977831523058,0.0005425452406510485
61,pred_kin,predator,predator,748,1448,other,1.0,1.0,33,11,4.029254411468808,4.009254411468809,1.4220892570438888,1.4420892570438888,0.02,0.006713852161697675,0.0013254433236585816,0.0005521990676953608
61,pred_kin,predator,predator,1203,1462,other,1.0,1.0,21,10,7.654587287040009,7.634587287040009,1.0660873298575384,1.0860873298575384,0.02,0.0048461706430764084,7.681544360260695e-05,0.0023162810053513174
61,pred_kin,predator,predator,1203,1462,other,1.0,1.0,21,10,7.634587287040009,7.61458728704001,1.0860873298575384,1.1060873298575384,0.02,0.004950993011213156,7.80942740638002e-05,0.002366764701518726
61,pred_kin,predator,predator,1181,1376,other,1.0,1.0,22,15,5.095171707260931,5.075171707260932,1.8894480640000015,1.9094480640000016,0.02,0.008274907649938379,0.0006057826238143882,0.002077544939960615
61,pred_kin,predator,predator,1181,1376,other,1.0,1.0,22,15,5.075171707260932,5.055171707260932,1.9094480640000016,1.9294480640000016,0.02,0.008295706552145121,0.0006151822583163602,0.002074889823941339
61,pred_kin,predator,predator,503,1469,full_sibling,1.0,1.0,41,10,14.202421195468835,14.182421195468836,1.1556151657247549,1.1756151657247549,0.02,0.005319435360166602,3.309196092704525e-07,0.0035370104910766743
61,pred_kin,predator,predator,503,1469,full_sibling,1.0,1.0,41,10,14.182421195468836,14.162421195468836,1.1756151657247549,1.195615165724755,0.02,0.005426172912532667,3.364809288974868e-07,0.003607983734554088
61,pred_kin,predator,predator,768,1382,full_sibling,1.0,1.0,32,15,11.078251640217628,11.058251640217629,2.67059045926093,2.69059045926093,0.02,0.006137923103677001,4.468702347160125e-06,0.002375605812643622
61,pred_kin,predator,predator,768,1382,full_sibling,1.0,1.0,32,15,11.058251640217629,11.038251640217629,2.69059045926093,2.71059045926093,0.02,0.006032580668134502,4.543763872932871e-06,0.0023346825941848366
61,pred_kin,predator,predator,1369,1376,other,1.0,1.0,16,15,4.286322222079998,4.266322222079999,1.9294480640000016,1.9494480640000016,0.02,0.008311959975481398,0.0011067272780915793,0.0013832491230248573
61,pred_kin,predator,predator,1369,1376,other,1.0,1.0,16,15,4.266322222079999,4.246322222079999,1.9494480640000016,1.9694480640000016,0.02,0.00832363200952263,0.0011226269116618726,0.0013708460281050658
61,pred_kin,predator,predator,984,1448,other,1.0,1.0,26,11,14.107469568000013,14.087469568000014,1.4420892570438888,1.4620892570438888,0.02,0.006811698251908804,3.5816671417610024e-07,0.002022595015288477
61,pred_kin,predator,predator,984,1448,other,1.0,1.0,26,11,14.087469568000014,14.067469568000014,1.4620892570438888,1.4820892570438888,0.02,0.006907832808724368,3.6418591897735553e-07,0.002051139248960183
61,pred_kin,predator,predator,767,1405,other,1.0,1.0,32,14,7.756292049919999,7.736292049919999,5.187670307942396,5.207670307942395,0.02,0.0001600102020062888,7.06264303045323e-05,2.402967617090968e-05
61,pred_kin,predator,predator,767,1405,other,1.0,1.0,32,14,7.736292049919999,7.71629204992,5.207670307942395,5.227670307942395,0.02,0.00015481340724121662,7.180312972343561e-05,1.9778745531459836e-05
61,pred_kin,predator,predator,757,1399,other,1.0,1.0,32,14,4.7599290188799985,4.739929018879999,2.118824754475011,2.138824754475011,0.02,0.00823784168985997,0.0007818696249903834,0.002842916549733624
61,pred_kin,predator,predator,757,1399,other,1.0,1.0,32,14,4.739929018879999,4.719929018879999,2.138824754475011,2.158824754475011,0.02,0.00820627904237492,0.0007936929159899631,0.002817205173414036
61,pred_kin,predator,predator,780,1371,other,1.0,1.0,31,16,3.072911127040004,3.052911127040004,2.605633974337538,2.625633974337538,0.02,0.006474379026456645,0.0024033943580974437,0.0018072745956318158
61,pred_kin,predator,predator,780,1371,other,1.0,1.0,31,16,3.052911127040004,3.0329111270400038,2.625633974337538,2.645633974337538,0.02,0.006371885973398661,0.0024294961052561126,0.0017145155961373398
61,pred_kin,predator,predator,101,1389,other,1.0,1.0,60,15,12.016908823040037,11.996908823040037,1.0551776870400007,1.0751776870400007,0.02,0.004789276002769155,2.044544080481714e-06,0.0005778377260178512
61,pred_kin,predator,predator,101,1389,other,1.0,1.0,60,15,11.996908823040037,11.976908823040038,1.0751776870400007,1.0951776870400007,0.02,0.0048937343511593345,2.078896790491669e-06,0.0005904511188460387
61,pred_kin,predator,predator,1086,1469,other,1.0,1.0,24,10,19.794511645491212,19.774511645491213,1.195615165724755,1.215615165724755,0.02,0.005533050292539837,3.1325252392022662e-09,0.0038873654697810633
61,pred_kin,predator,predator,1086,1469,other,1.0,1.0,24,10,19.774511645491213,19.754511645491213,1.215615165724755,1.235615165724755,0.02,0.005639952003447052,3.185171459918479e-09,0.003962471612188561
61,pred_kin,predator,predator,1536,1454,other,1.0,1.0,3,10,1.385450994585602,1.365450994585602,1.9935479104839695,2.0135479104839695,0.02,0.008333067599320343,0.004144454330773817,0.0009745255550032191
61,pred_kin,predator,predator,1536,1454,other,1.0,1.0,3,10,1.365450994585602,1.345450994585602,2.0135479104839695,2.0335479104839695,0.02,0.008329932622307523,0.004149211253949958,0.0009678428243042507
61,pred_kin,predator,predator,1139,1376,other,1.0,1.0,22,15,18.145887936000026,18.125887936000026,1.9694480640000016,1.9894480640000016,0.02,0.008330696800879889,1.2375162117272964e-08,0.0026487740836460155
61,pred_kin,predator,predator,1139,1376,other,1.0,1.0,22,15,18.125887936000026,18.105887936000027,1.9894480640000016,2.0094480640000016,0.02,0.008333138674695928,1.2583143083055859e-08,0.0026495502815831427
